"FifoPnlRealized","Buy/Sell","CurrencyPrimary","Symbol","TradeID","TradeDate","TransactionType","Exchange","Quantity","TradePrice","TradeMoney","Taxes","IBCommission","IBCommissionCurrency","NetCash","ClosePrice","IBOrderID","OrderTime","OrderType","TraderID","IBExecID"
"-349.49","BUY","USD","META","2000002726","20260618","ExchTrade","NASDAQ","2","751.43","1502.86","-0.0729","-1.0000","USD","1501.7871","757.45","3000002726","20260618;184553","LMT","TRADER1","MOCKEXEC02727"
"433.30","SELL","USD","META","2000002727","20260619","ExchTrade","NASDAQ","-25","778.69","-19467.25","-1.8816","-2.2660","USD","19463.1024","787.37","3000002727","20260619;134146","LMT","TRADER3","MOCKEXEC02728"
"605.36","BUY","USD","AMZN","2000002728","20260619","ExchTrade","NASDAQ","25","216.86","5421.50","-0.6407","-1.5959","USD","5419.2634","221.16","3000002728","20260619;145122","LMT","TRADER1","MOCKEXEC02729"
"549.82","BUY","USD","AAPL","2000002729","20260619","ExchTrade","NASDAQ","15","174.64","2619.60","-0.2879","-1.0990","USD","2618.2131","166.63","3000002729","20260619;183622","MKT","TRADER1","MOCKEXEC02730"
"171.58","BUY","USD","NFLX","2000002730","20260619","ExchTrade","NASDAQ","50","596.57","29828.50","-1.9302","-3.4809","USD","29823.0889","599.81","3000002730","20260619;075648","LMT","TRADER1","MOCKEXEC02731"
"39.10","BUY","USD","TSLA","2000002731","20260619","ExchTrade","NASDAQ","50","376.33","18816.50","-1.6395","-4.3539","USD","18810.5066","368.31","3000002731","20260619;122503","LMT","TRADER2","MOCKEXEC02732"
"288.76","BUY","USD","JPM","2000002732","20260619","ExchTrade","NYSE","10","238.02","2380.20","-0.0827","-1.0000","USD","2379.1173","239.98","3000002732","20260619;192136","LMT","TRADER1","MOCKEXEC02733"
"550.50","BUY","USD","AAPL","2000002733","20260619","ExchTrade","NASDAQ","15","179.20","2688.00","-0.2560","-1.3192","USD","2686.4248","182.33","3000002733","20260619;152207","LMT","TRADER1","MOCKEXEC02734"
"-232.21","SELL","USD","SPY","2000002734","20260619","ExchTrade","ARCA","-25","685.06","-17126.50","-1.0661","-1.2283","USD","17124.2056","676.06","3000002734","20260619;141241","LMT","TRADER2","MOCKEXEC02735"
"-146.21","BUY","USD","NVDA","2000002735","20260619","ExchTrade","NASDAQ","50","151.58","7579.00","-0.6359","-4.0547","USD","7574.3094","163.28","3000002735","20260619;120358","MKT","TRADER2","MOCKEXEC02736"
"222.96","SELL","USD","AMD","2000002736","20260619","ExchTrade","NASDAQ","-5","151.84","-759.20","-0.0877","-1.0000","USD","758.1123","147.20","3000002736","20260619;201619","LMT","TRADER1","MOCKEXEC02737"
"46.37","BUY","USD","AVGO","2000002737","20260619","ExchTrade","NASDAQ","10","1212.32","12123.20","-0.7744","-1.0000","USD","12121.4256","1214.00","3000002737","20260619;061204","MKT","TRADER2","MOCKEXEC02738"
"-85.17","BUY","USD","NFLX","2000002738","20260619","ExchTrade","NASDAQ","20","962.40","19248.00","-0.9672","-1.0000","USD","19246.0328","959.17","3000002738","20260619;053942","MKT","TRADER1","MOCKEXEC02739"
"-321.58","BUY","USD","META","2000002739","20260619","ExchTrade","NASDAQ","2","662.37","1324.74","-0.0330","-1.0000","USD","1323.7070","663.89","3000002739","20260619;081417","MKT","TRADER1","MOCKEXEC02740"
"349.52","BUY","USD","JPM","2000002740","20260619","ExchTrade","NYSE","2","247.99","495.98","-0.0164","-1.0000","USD","494.9636","257.63","3000002740","20260619;073037","MKT","TRADER1","MOCKEXEC02741"
"361.85","SELL","USD","META","2000002741","20260622","ExchTrade","NASDAQ","-1","785.42","-785.42","-0.0177","-1.0000","USD","784.4023","791.75","3000002741","20260622;131524","LMT","TRADER2","MOCKEXEC02742"
"606.60","BUY","USD","MSFT","2000002742","20260622","ExchTrade","NASDAQ","25","445.40","11135.00","-0.3293","-1.0000","USD","11133.6707","442.45","3000002742","20260622;173720","MKT","TRADER2","MOCKEXEC02743"
"-19.27","SELL","USD","NFLX","2000002743","20260622","ExchTrade","NASDAQ","-25","646.84","-16171.00","-0.4410","-1.6567","USD","16168.9023","637.93","3000002743","20260622;125650","LMT","TRADER2","MOCKEXEC02744"
"-253.25","BUY","USD","NVDA","2000002744","20260622","ExchTrade","NASDAQ","10","111.40","1114.00","-0.0958","-1.0000","USD","1112.9042","106.39","3000002744","20260622;192643","MKT","TRADER2","MOCKEXEC02745"
"-138.27","SELL","USD","AMD","2000002745","20260622","ExchTrade","NASDAQ","-5","188.09","-940.45","-0.0478","-1.0000","USD","939.4022","201.56","3000002745","20260622;150803","MKT","TRADER2","MOCKEXEC02746"
"159.86","BUY","USD","AVGO","2000002746","20260622","ExchTrade","NASDAQ","5","1906.95","9534.75","-0.7906","-1.0000","USD","9532.9594","1913.63","3000002746","20260622;182856","MKT","TRADER1","MOCKEXEC02747"
"242.78","BUY","USD","SPY","2000002747","20260622","ExchTrade","ARCA","5","629.34","3146.70","-0.3004","-1.0000","USD","3145.3996","631.72","3000002747","20260622;100814","MKT","TRADER1","MOCKEXEC02748"
"51.79","SELL","USD","MSFT","2000002748","20260622","ExchTrade","NASDAQ","-10","495.36","-4953.60","-0.3790","-1.0000","USD","4952.2210","483.03","3000002748","20260622;151914","LMT","TRADER3","MOCKEXEC02749"
"-203.23","SELL","USD","GOOGL","2000002749","20260622","ExchTrade","NASDAQ","-2","218.15","-436.30","-0.0510","-1.0000","USD","435.2490","220.82","3000002749","20260622;180758","MKT","TRADER1","MOCKEXEC02750"
"-240.02","SELL","USD","TSLA","2000002750","20260623","ExchTrade","NASDAQ","-10","405.87","-4058.70","-0.1115","-1.0000","USD","4057.5885","395.00","3000002750","20260623;063837","LMT","TRADER2","MOCKEXEC02751"
"449.11","SELL","USD","JPM","2000002751","20260623","ExchTrade","NYSE","-25","208.24","-5206.00","-0.1983","-1.5616","USD","5204.2401","197.06","3000002751","20260623;173519","MKT","TRADER2","MOCKEXEC02752"
"424.37","BUY","USD","NFLX","2000002752","20260623","ExchTrade","NASDAQ","5","802.29","4011.45","-0.3220","-1.0000","USD","4010.1280","809.12","3000002752","20260623;100549","MKT","TRADER1","MOCKEXEC02753"
"54.53","SELL","USD","AMZN","2000002753","20260623","ExchTrade","NASDAQ","-50","214.81","-10740.50","-0.9962","-2.9312","USD","10736.5726","204.37","3000002753","20260623;160941","MKT","TRADER2","MOCKEXEC02754"
"404.59","SELL","USD","AAPL","2000002754","20260623","ExchTrade","NASDAQ","-50","186.66","-9333.00","-0.6872","-2.5688","USD","9329.7440","183.72","3000002754","20260623;085907","MKT","TRADER3","MOCKEXEC02755"
"-82.08","BUY","USD","JPM","2000002755","20260623","ExchTrade","NYSE","25","265.72","6643.00","-0.7807","-1.0000","USD","6641.2193","274.25","3000002755","20260623;122431","LMT","TRADER2","MOCKEXEC02756"
"390.96","SELL","USD","AMZN","2000002756","20260623","ExchTrade","NASDAQ","-1","224.09","-224.09","-0.0087","-1.0000","USD","223.0813","237.87","3000002756","20260623;040019","LMT","TRADER2","MOCKEXEC02757"
"-38.45","SELL","USD","SPY","2000002757","20260623","ExchTrade","ARCA","-15","476.74","-7151.10","-0.5807","-1.0000","USD","7149.5193","490.95","3000002757","20260623;141032","LMT","TRADER3","MOCKEXEC02758"
"21.18","SELL","USD","NVDA","2000002758","20260623","ExchTrade","NASDAQ","-5","169.00","-845.00","-0.0330","-1.0000","USD","843.9670","158.41","3000002758","20260623;154600","MKT","TRADER2","MOCKEXEC02759"
"625.84","SELL","USD","JPM","2000002759","20260623","ExchTrade","NYSE","-25","280.71","-7017.75","-0.6820","-2.3148","USD","7014.7532","280.81","3000002759","20260623;093953","MKT","TRADER1","MOCKEXEC02760"
"-66.25","BUY","USD","META","2000002760","20260623","ExchTrade","NASDAQ","15","561.82","8427.30","-0.5309","-1.3464","USD","8425.4227","560.81","3000002760","20260623;071826","MKT","TRADER2","MOCKEXEC02761"
"240.77","SELL","USD","GOOGL","2000002761","20260623","ExchTrade","NASDAQ","-2","203.22","-406.44","-0.0347","-1.0000","USD","405.4053","215.73","3000002761","20260623;142908","LMT","TRADER1","MOCKEXEC02762"
"-215.47","BUY","USD","GOOGL","2000002762","20260624","ExchTrade","NASDAQ","50","203.06","10153.00","-0.5437","-2.4819","USD","10149.9744","218.05","3000002762","20260624;043827","MKT","TRADER2","MOCKEXEC02763"
"-188.24","BUY","USD","AAPL","2000002763","20260624","ExchTrade","NASDAQ","2","230.17","460.34","-0.0506","-1.0000","USD","459.2894","237.70","3000002763","20260624;141126","MKT","TRADER1","MOCKEXEC02764"
"-214.24","BUY","USD","GOOGL","2000002764","20260624","ExchTrade","NASDAQ","1","149.80","149.80","-0.0109","-1.0000","USD","148.7891","161.21","3000002764","20260624;051524","MKT","TRADER2","MOCKEXEC02765"
"-242.22","BUY","USD","GOOGL","2000002765","20260624","ExchTrade","NASDAQ","5","272.76","1363.80","-0.1397","-1.0000","USD","1362.6603","273.52","3000002765","20260624;172011","MKT","TRADER3","MOCKEXEC02766"
"-92.31","BUY","USD","AAPL","2000002766","20260624","ExchTrade","NASDAQ","20","213.13","4262.60","-0.1854","-1.1070","USD","4261.3076","198.98","3000002766","20260624;050510","LMT","TRADER2","MOCKEXEC02767"
"179.50","BUY","USD","AVGO","2000002767","20260624","ExchTrade","NASDAQ","50","1083.73","54186.50","-2.8143","-4.5402","USD","54179.1455","1072.06","3000002767","20260624;144543","LMT","TRADER3","MOCKEXEC02768"
"123.60","BUY","USD","NVDA","2000002768","20260624","ExchTrade","NASDAQ","25","142.20","3555.00","-0.1517","-1.4824","USD","3553.3659","153.98","3000002768","20260624;095917","MKT","TRADER3","MOCKEXEC02769"
"299.20","SELL","USD","AMD","2000002769","20260624","ExchTrade","NASDAQ","-2","216.49","-432.98","-0.0377","-1.0000","USD","431.9423","208.23","3000002769","20260624;070741","LMT","TRADER2","MOCKEXEC02770"
"335.61","SELL","USD","GOOGL","2000002770","20260624","ExchTrade","NASDAQ","-25","222.58","-5564.50","-0.6462","-1.6228","USD","5562.2310","230.50","3000002770","20260624;065324","LMT","TRADER2","MOCKEXEC02771"
"555.64","BUY","USD","MSFT","2000002771","20260624","ExchTrade","NASDAQ","20","416.77","8335.40","-0.3186","-1.4046","USD","8333.6768","407.93","3000002771","20260624;194513","MKT","TRADER1","MOCKEXEC02772"
"5.48","BUY","USD","AMD","2000002772","20260625","ExchTrade","NASDAQ","5","91.89","459.45","-0.0204","-1.0000","USD","458.4296","93.52","3000002772","20260625;134603","MKT","TRADER1","MOCKEXEC02773"
"610.26","SELL","USD","JPM","2000002773","20260625","ExchTrade","NYSE","-15","246.10","-3691.50","-0.3652","-1.3714","USD","3689.7634","231.54","3000002773","20260625;150051","LMT","TRADER3","MOCKEXEC02774"
"36.46","BUY","USD","JPM","2000002774","20260625","ExchTrade","NYSE","5","273.36","1366.80","-0.1342","-1.0000","USD","1365.6658","283.37","3000002774","20260625;103102","LMT","TRADER1","MOCKEXEC02775"
"179.78","BUY","USD","JPM","2000002775","20260625","ExchTrade","NYSE","10","233.63","2336.30","-0.2246","-1.0000","USD","2335.0754","231.51","3000002775","20260625;103114","MKT","TRADER1","MOCKEXEC02776"
"465.71","BUY","USD","META","2000002776","20260625","ExchTrade","NASDAQ","1","541.38","541.38","-0.0252","-1.0000","USD","540.3548","552.36","3000002776","20260625;162537","LMT","TRADER3","MOCKEXEC02777"
"-344.94","SELL","USD","SPY","2000002777","20260625","ExchTrade","ARCA","-20","663.72","-13274.40","-0.7829","-1.5646","USD","13272.0525","650.39","3000002777","20260625;105140","MKT","TRADER2","MOCKEXEC02778"
"616.71","SELL","USD","NFLX","2000002778","20260625","ExchTrade","NASDAQ","-20","817.82","-16356.40","-1.8031","-1.2937","USD","16353.3032","805.33","3000002778","20260625;144555","LMT","TRADER1","MOCKEXEC02779"
"575.57","BUY","USD","META","2000002779","20260625","ExchTrade","NASDAQ","15","515.60","7734.00","-0.5296","-1.0265","USD","7732.4439","507.67","3000002779","20260625;162335","MKT","TRADER3","MOCKEXEC02780"
"434.14","BUY","USD","AMD","2000002780","20260625","ExchTrade","NASDAQ","50","265.29","13264.50","-1.3574","-4.5168","USD","13258.6258","255.71","3000002780","20260625;111146","LMT","TRADER1","MOCKEXEC02781"
"-132.04","BUY","USD","AVGO","2000002781","20260625","ExchTrade","NASDAQ","25","776.33","19408.25","-1.5219","-2.0367","USD","19404.6914","774.83","3000002781","20260625;122147","LMT","TRADER1","MOCKEXEC02782"
"195.19","BUY","USD","AVGO","2000002782","20260625","ExchTrade","NASDAQ","50","1400.40","70020.00","-1.5890","-3.1641","USD","70015.2469","1386.30","3000002782","20260625;121005","LMT","TRADER1","MOCKEXEC02783"
"547.40","BUY","USD","JPM","2000002783","20260625","ExchTrade","NYSE","5","191.79","958.95","-0.0837","-1.0000","USD","957.8663","191.17","3000002783","20260625;113728","MKT","TRADER1","MOCKEXEC02784"
"-125.77","SELL","USD","AAPL","2000002784","20260625","ExchTrade","NASDAQ","-15","227.26","-3408.90","-0.1935","-1.1510","USD","3407.5555","220.85","3000002784","20260625;175519","LMT","TRADER2","MOCKEXEC02785"
"-84.30","BUY","USD","SPY","2000002785","20260625","ExchTrade","ARCA","25","464.96","11624.00","-1.1207","-1.2861","USD","11621.5932","467.18","3000002785","20260625;123217","LMT","TRADER3","MOCKEXEC02786"
"-304.31","BUY","USD","AVGO","2000002786","20260625","ExchTrade","NASDAQ","1","1013.75","1013.75","-0.0847","-1.0000","USD","1012.6653","1020.30","3000002786","20260625;090959","LMT","TRADER1","MOCKEXEC02787"
"-37.02","SELL","USD","NFLX","2000002787","20260625","ExchTrade","NASDAQ","-25","929.67","-23241.75","-2.0425","-2.0529","USD","23237.6546","943.42","3000002787","20260625;043246","LMT","TRADER2","MOCKEXEC02788"
"622.53","SELL","USD","AAPL","2000002788","20260626","ExchTrade","NASDAQ","-50","205.30","-10265.00","-1.0924","-3.8856","USD","10260.0220","203.89","3000002788","20260626;093214","LMT","TRADER2","MOCKEXEC02789"
"567.09","SELL","USD","NFLX","2000002789","20260626","ExchTrade","NASDAQ","-1","586.89","-586.89","-0.0419","-1.0000","USD","585.8481","598.07","3000002789","20260626;084246","MKT","TRADER3","MOCKEXEC02790"
"-151.26","SELL","USD","AVGO","2000002790","20260626","ExchTrade","NASDAQ","-1","1839.53","-1839.53","-0.1590","-1.0000","USD","1838.3710","1854.48","3000002790","20260626;045417","LMT","TRADER3","MOCKEXEC02791"
"528.81","SELL","USD","AAPL","2000002791","20260626","ExchTrade","NASDAQ","-10","201.03","-2010.30","-0.1302","-1.0000","USD","2009.1698","196.44","3000002791","20260626;130752","MKT","TRADER1","MOCKEXEC02792"
"-164.25","SELL","USD","SPY","2000002792","20260626","ExchTrade","ARCA","-5","433.80","-2169.00","-0.1379","-1.0000","USD","2167.8621","445.94","3000002792","20260626;060950","MKT","TRADER1","MOCKEXEC02793"
"565.52","BUY","USD","JPM","2000002793","20260626","ExchTrade","NYSE","25","215.56","5389.00","-0.2659","-2.2425","USD","5386.4916","205.34","3000002793","20260626;154832","MKT","TRADER1","MOCKEXEC02794"
"261.34","BUY","USD","AAPL","2000002794","20260626","ExchTrade","NASDAQ","1","175.40","175.40","-0.0195","-1.0000","USD","174.3805","182.67","3000002794","20260626;172617","LMT","TRADER2","MOCKEXEC02795"
"497.17","BUY","USD","NVDA","2000002795","20260626","ExchTrade","NASDAQ","5","112.58","562.90","-0.0340","-1.0000","USD","561.8660","106.94","3000002795","20260626;041255","MKT","TRADER3","MOCKEXEC02796"
"395.75","BUY","USD","TSLA","2000002796","20260626","ExchTrade","NASDAQ","15","282.21","4233.15","-0.4439","-1.3480","USD","4231.3581","286.09","3000002796","20260626;123833","MKT","TRADER3","MOCKEXEC02797"
"-293.01","SELL","USD","AAPL","2000002797","20260626","ExchTrade","NASDAQ","-20","266.12","-5322.40","-0.1377","-1.7599","USD","5320.5024","281.09","3000002797","20260626;175201","LMT","TRADER2","MOCKEXEC02798"
"112.12","BUY","USD","NVDA","2000002798","20260626","ExchTrade","NASDAQ","2","124.21","248.42","-0.0123","-1.0000","USD","247.4077","129.14","3000002798","20260626;170732","LMT","TRADER3","MOCKEXEC02799"
"-264.44","BUY","USD","MSFT","2000002799","20260626","ExchTrade","NASDAQ","5","414.63","2073.15","-0.2194","-1.0000","USD","2071.9306","423.64","3000002799","20260626;192317","MKT","TRADER2","MOCKEXEC02800"
"-235.76","BUY","USD","SPY","2000002800","20260626","ExchTrade","ARCA","5","743.36","3716.80","-0.1228","-1.0000","USD","3715.6772","733.62","3000002800","20260626;093403","LMT","TRADER2","MOCKEXEC02801"
"48.13","BUY","USD","GOOGL","2000002801","20260626","ExchTrade","NASDAQ","15","295.46","4431.90","-0.1089","-1.1184","USD","4430.6727","295.97","3000002801","20260626;103214","MKT","TRADER1","MOCKEXEC02802"
"229.51","BUY","USD","AVGO","2000002802","20260629","ExchTrade","NASDAQ","25","691.89","17297.25","-0.9145","-2.4763","USD","17293.8592","697.23","3000002802","20260629;145300","MKT","TRADER2","MOCKEXEC02803"
"-80.01","BUY","USD","AMD","2000002803","20260629","ExchTrade","NASDAQ","20","199.34","3986.80","-0.4488","-1.0000","USD","3985.3512","213.51","3000002803","20260629;184909","MKT","TRADER1","MOCKEXEC02804"
"-163.23","BUY","USD","NFLX","2000002804","20260629","ExchTrade","NASDAQ","5","1297.32","6486.60","-0.6479","-1.0000","USD","6484.9521","1302.65","3000002804","20260629;115721","LMT","TRADER3","MOCKEXEC02805"
"-75.84","SELL","USD","META","2000002805","20260629","ExchTrade","NASDAQ","-10","765.20","-7652.00","-0.3795","-1.0000","USD","7650.6205","773.34","3000002805","20260629;205002","MKT","TRADER1","MOCKEXEC02806"
"235.68","SELL","USD","AAPL","2000002806","20260629","ExchTrade","NASDAQ","-20","171.93","-3438.60","-0.1872","-1.8088","USD","3436.6040","183.10","3000002806","20260629;193905","LMT","TRADER3","MOCKEXEC02807"
"-247.63","SELL","USD","SPY","2000002807","20260629","ExchTrade","ARCA","-20","435.88","-8717.60","-0.8988","-1.0000","USD","8715.7012","450.12","3000002807","20260629;200314","LMT","TRADER3","MOCKEXEC02808"
"372.93","SELL","USD","TSLA","2000002808","20260629","ExchTrade","NASDAQ","-50","237.74","-11887.00","-1.2564","-4.1564","USD","11881.5872","250.81","3000002808","20260629;090850","MKT","TRADER1","MOCKEXEC02809"
"336.76","BUY","USD","AMZN","2000002809","20260629","ExchTrade","NASDAQ","1","255.93","255.93","-0.0229","-1.0000","USD","254.9071","254.12","3000002809","20260629;170906","MKT","TRADER2","MOCKEXEC02810"
"270.33","BUY","USD","AMZN","2000002810","20260629","ExchTrade","NASDAQ","1","201.87","201.87","-0.0227","-1.0000","USD","200.8473","190.07","3000002810","20260629;173216","MKT","TRADER1","MOCKEXEC02811"
"357.36","SELL","USD","NFLX","2000002811","20260629","ExchTrade","NASDAQ","-25","1304.78","-32619.50","-3.5673","-1.0338","USD","32614.8989","1317.53","3000002811","20260629;055905","LMT","TRADER3","MOCKEXEC02812"
"529.94","BUY","USD","NVDA","2000002812","20260629","ExchTrade","NASDAQ","10","127.92","1279.20","-0.1296","-1.0000","USD","1278.0704","122.09","3000002812","20260629;040100","LMT","TRADER3","MOCKEXEC02813"
"282.96","SELL","USD","NVDA","2000002813","20260629","ExchTrade","NASDAQ","-10","168.59","-1685.90","-0.1170","-1.0000","USD","1684.7830","156.55","3000002813","20260629;124722","MKT","TRADER3","MOCKEXEC02814"
"229.38","BUY","USD","NFLX","2000002814","20260629","ExchTrade","NASDAQ","50","514.60","25730.00","-1.8262","-2.5707","USD","25725.6031","511.88","3000002814","20260629;131840","MKT","TRADER3","MOCKEXEC02815"
"509.32","BUY","USD","AVGO","2000002815","20260629","ExchTrade","NASDAQ","2","1880.82","3761.64","-0.1912","-1.0000","USD","3760.4488","1867.69","3000002815","20260629;104156","LMT","TRADER3","MOCKEXEC02816"
"126.05","BUY","USD","AMZN","2000002816","20260630","ExchTrade","NASDAQ","2","194.25","388.50","-0.0195","-1.0000","USD","387.4805","190.20","3000002816","20260630;064654","LMT","TRADER1","MOCKEXEC02817"
"533.13","BUY","USD","TSLA","2000002817","20260630","ExchTrade","NASDAQ","1","372.60","372.60","-0.0209","-1.0000","USD","371.5791","377.33","3000002817","20260630;115700","MKT","TRADER3","MOCKEXEC02818"
"4.56","SELL","USD","GOOGL","2000002818","20260630","ExchTrade","NASDAQ","-20","291.86","-5837.20","-0.3442","-1.9391","USD","5834.9167","280.89","3000002818","20260630;153501","LMT","TRADER1","MOCKEXEC02819"
"-27.26","SELL","USD","NFLX","2000002819","20260630","ExchTrade","NASDAQ","-50","1062.58","-53129.00","-3.9644","-4.6666","USD","53120.3690","1067.97","3000002819","20260630;102305","LMT","TRADER3","MOCKEXEC02820"
"367.17","SELL","USD","NVDA","2000002820","20260630","ExchTrade","NASDAQ","-25","168.25","-4206.25","-0.2297","-1.7800","USD","4204.2403","166.79","3000002820","20260630;081753","LMT","TRADER3","MOCKEXEC02821"
"-127.18","SELL","USD","GOOGL","2000002821","20260630","ExchTrade","NASDAQ","-25","160.36","-4009.00","-0.3764","-1.0000","USD","4007.6236","171.23","3000002821","20260630;064104","MKT","TRADER1","MOCKEXEC02822"
"498.91","BUY","USD","NVDA","2000002822","20260630","ExchTrade","NASDAQ","25","189.99","4749.75","-0.4904","-1.0000","USD","4748.2596","204.06","3000002822","20260630;122405","MKT","TRADER1","MOCKEXEC02823"
"-11.80","BUY","USD","META","2000002823","20260630","ExchTrade","NASDAQ","2","460.17","920.34","-0.0564","-1.0000","USD","919.2836","471.58","3000002823","20260630;164657","MKT","TRADER1","MOCKEXEC02824"
"-310.17","BUY","USD","SPY","2000002824","20260630","ExchTrade","ARCA","5","595.58","2977.90","-0.1383","-1.0000","USD","2976.7617","583.62","3000002824","20260630;090244","MKT","TRADER1","MOCKEXEC02825"
"517.71","BUY","USD","AMZN","2000002825","20260630","ExchTrade","NASDAQ","15","237.30","3559.50","-0.3324","-1.4608","USD","3557.7068","232.45","3000002825","20260630;050304","MKT","TRADER2","MOCKEXEC02826"
"229.30","SELL","USD","JPM","2000002826","20260630","ExchTrade","NYSE","-50","193.32","-9666.00","-0.6923","-2.8155","USD","9662.4922","182.71","3000002826","20260630;154857","MKT","TRADER1","MOCKEXEC02827"
"547.80","BUY","USD","NVDA","2000002827","20260630","ExchTrade","NASDAQ","50","104.51","5225.50","-0.1207","-3.0540","USD","5222.3253","101.16","3000002827","20260630;165836","LMT","TRADER1","MOCKEXEC02828"
"553.28","SELL","USD","AAPL","2000002828","20260630","ExchTrade","NASDAQ","-10","172.12","-1721.20","-0.1607","-1.0000","USD","1720.0393","176.69","3000002828","20260630;113901","MKT","TRADER2","MOCKEXEC02829"
"434.06","SELL","USD","TSLA","2000002829","20260630","ExchTrade","NASDAQ","-50","372.98","-18649.00","-1.5901","-2.6780","USD","18644.7319","365.39","3000002829","20260630;040101","MKT","TRADER2","MOCKEXEC02830"
"334.01","SELL","USD","AAPL","2000002830","20260630","ExchTrade","NASDAQ","-2","266.30","-532.60","-0.0433","-1.0000","USD","531.5567","263.58","3000002830","20260630;151627","LMT","TRADER3","MOCKEXEC02831"
"604.77","BUY","USD","GOOGL","2000002831","20260701","ExchTrade","NASDAQ","2","233.61","467.22","-0.0107","-1.0000","USD","466.2093","219.23","3000002831","20260701;162026","MKT","TRADER2","MOCKEXEC02832"
"565.15","BUY","USD","JPM","2000002832","20260701","ExchTrade","NYSE","20","163.74","3274.80","-0.1125","-1.7267","USD","3272.9608","159.70","3000002832","20260701;074406","LMT","TRADER2","MOCKEXEC02833"
"-79.63","BUY","USD","JPM","2000002833","20260701","ExchTrade","NYSE","2","160.28","320.56","-0.0228","-1.0000","USD","319.5372","157.16","3000002833","20260701;162838","MKT","TRADER1","MOCKEXEC02834"
"422.50","BUY","USD","AAPL","2000002834","20260701","ExchTrade","NASDAQ","5","265.91","1329.55","-0.1501","-1.0000","USD","1328.3999","274.42","3000002834","20260701;121754","LMT","TRADER3","MOCKEXEC02835"
"558.59","SELL","USD","MSFT","2000002835","20260701","ExchTrade","NASDAQ","-50","461.42","-23071.00","-1.5664","-3.2653","USD","23066.1683","455.67","3000002835","20260701;122003","LMT","TRADER2","MOCKEXEC02836"
"427.32","BUY","USD","GOOGL","2000002836","20260701","ExchTrade","NASDAQ","50","298.34","14917.00","-0.8223","-2.7403","USD","14913.4374","302.38","3000002836","20260701;190204","LMT","TRADER2","MOCKEXEC02837"
"-243.77","BUY","USD","META","2000002837","20260701","ExchTrade","NASDAQ","1","658.13","658.13","-0.0325","-1.0000","USD","657.0975","667.83","3000002837","20260701;043048","MKT","TRADER3","MOCKEXEC02838"
"601.06","SELL","USD","MSFT","2000002838","20260701","ExchTrade","NASDAQ","-1","508.04","-508.04","-0.0447","-1.0000","USD","506.9953","508.68","3000002838","20260701;200131","MKT","TRADER3","MOCKEXEC02839"
"580.35","BUY","USD","AMZN","2000002839","20260701","ExchTrade","NASDAQ","15","175.80","2637.00","-0.2303","-1.0000","USD","2635.7697","178.83","3000002839","20260701;073924","MKT","TRADER1","MOCKEXEC02840"
"407.74","BUY","USD","META","2000002840","20260701","ExchTrade","NASDAQ","50","693.51","34675.50","-3.4028","-2.2724","USD","34669.8248","692.08","3000002840","20260701;141101","LMT","TRADER1","MOCKEXEC02841"
"-297.52","BUY","USD","NFLX","2000002841","20260702","ExchTrade","NASDAQ","5","837.50","4187.50","-0.2696","-1.0000","USD","4186.2304","850.85","3000002841","20260702;130756","LMT","TRADER2","MOCKEXEC02842"
"362.26","BUY","USD","AMZN","2000002842","20260702","ExchTrade","NASDAQ","50","224.69","11234.50","-0.6976","-3.3882","USD","11230.4142","235.26","3000002842","20260702;194903","MKT","TRADER2","MOCKEXEC02843"
"-176.81","SELL","USD","TSLA","2000002843","20260702","ExchTrade","NASDAQ","-20","466.45","-9329.00","-0.4414","-1.3744","USD","9327.1842","458.60","3000002843","20260702;200011","LMT","TRADER1","MOCKEXEC02844"
"393.05","SELL","USD","AMD","2000002844","20260702","ExchTrade","NASDAQ","-20","254.21","-5084.20","-0.5412","-1.2495","USD","5082.4093","267.95","3000002844","20260702;084500","LMT","TRADER2","MOCKEXEC02845"
"401.55","SELL","USD","SPY","2000002845","20260702","ExchTrade","ARCA","-1","683.16","-683.16","-0.0726","-1.0000","USD","682.0874","692.91","3000002845","20260702;163045","LMT","TRADER3","MOCKEXEC02846"
"-8.31","BUY","USD","TSLA","2000002846","20260702","ExchTrade","NASDAQ","20","458.41","9168.20","-0.5893","-1.1464","USD","9166.4643","450.90","3000002846","20260702;055339","MKT","TRADER3","MOCKEXEC02847"
"386.05","BUY","USD","AAPL","2000002847","20260702","ExchTrade","NASDAQ","20","178.44","3568.80","-0.4138","-1.4655","USD","3566.9207","180.28","3000002847","20260702;122244","LMT","TRADER2","MOCKEXEC02848"
"520.57","BUY","USD","NVDA","2000002848","20260702","ExchTrade","NASDAQ","25","109.49","2737.25","-0.1724","-1.7994","USD","2735.2782","100.21","3000002848","20260702;042131","MKT","TRADER3","MOCKEXEC02849"
"640.56","SELL","USD","AMD","2000002849","20260702","ExchTrade","NASDAQ","-5","112.50","-562.50","-0.0545","-1.0000","USD","561.4455","126.13","3000002849","20260702;063632","MKT","TRADER2","MOCKEXEC02850"
"162.64","SELL","USD","AMZN","2000002850","20260702","ExchTrade","NASDAQ","-20","200.89","-4017.80","-0.3362","-1.0000","USD","4016.4638","207.09","3000002850","20260702;045617","LMT","TRADER3","MOCKEXEC02851"
